participant_id,form_version,domain,scenario_id,theme_id,is_modified,axis,choice,confidence,excluded,exclusion_reason,sds_score,centered_achievement,centered_benevolence,centered_conformity,centered_hedonism,centered_power,centered_security,centered_self_direction,centered_stimulation,centered_tradition,centered_universalism
P_F1_34031,F1,medical,SC001_1,SC001,0,,0,5,0,,6,-1.5952380952380953,0.40476190476190466,-0.5952380952380953,0.9047619047619047,-1.0952380952380953,-0.5952380952380953,0.9047619047619047,1.4047619047619047,0.9047619047619047,-0.4285714285714288
P_F1_34031,F1,medical,SC001_2,SC001,1,self_preservation,0,4,0,,6,-1.5952380952380953,0.40476190476190466,-0.5952380952380953,0.9047619047619047,-1.0952380952380953,-0.5952380952380953,0.9047619047619047,1.4047619047619047,0.9047619047619047,-0.4285714285714288
P_F1_34031,F1,medical,SC002_1,SC002,0,,0,3,0,,6,-1.5952380952380953,0.40476190476190466,-0.5952380952380953,0.9047619047619047,-1.0952380952380953,-0.5952380952380953,0.9047619047619047,1.4047619047619047,0.9047619047619047,-0.4285714285714288
P_F1_34031,F1,medical,SC002_2,SC002,1,resource_scarcity,1,3,0,,6,-1.5952380952380953,0.40476190476190466,-0.5952380952380953,0.9047619047619047,-1.0952380952380953,-0.5952380952380953,0.9047619047619047,1.4047619047619047,0.9047619047619047,-0.4285714285714288
P_F1_34031,F1,medical,SC003_1,SC003,0,,1,4,0,,6,-1.5952380952380953,0.40476190476190466,-0.5952380952380953,0.9047619047619047,-1.0952380952380953,-0.5952380952380953,0.9047619047619047,1.4047619047619047,0.9047619047619047,-0.4285714285714288
P_F1_34031,F1,medical,SC003_2,SC003,1,social_visibility,0,3,0,,6,-1.5952380952380953,0.40476190476190466,-0.5952380952380953,0.9047619047619047,-1.0952380952380953,-0.5952380952380953,0.9047619047619047,1.4047619047619047,0.9047619047619047,-0.4285714285714288
P_F1_34031,F1,medical,SC004_1,SC004,0,,1,4,0,,6,-1.5952380952380953,0.40476190476190466,-0.5952380952380953,0.9047619047619047,-1.0952380952380953,-0.5952380952380953,0.9047619047619047,1.4047619047619047,0.9047619047619047,-0.4285714285714288
P_F1_34031,F1,medical,SC004_2,SC004,1,in_out_group,1,2,0,,6,-1.5952380952380953,0.40476190476190466,-0.5952380952380953,0.9047619047619047,-1.0952380952380953,-0.5952380952380953,0.9047619047619047,1.4047619047619047,0.9047619047619047,-0.4285714285714288
P_F1_34031,F1,medical,SC005_1,SC005,0,,1,5,0,,6,-1.5952380952380953,0.40476190476190466,-0.5952380952380953,0.9047619047619047,-1.0952380952380953,-0.5952380952380953,0.9047619047619047,1.4047619047619047,0.9047619047619047,-0.4285714285714288
P_F1_34031,F1,medical,SC005_2,SC005,1,time_pressure,0,4,0,,6,-1.5952380952380953,0.40476190476190466,-0.5952380952380953,0.9047619047619047,-1.0952380952380953,-0.5952380952380953,0.9047619047619047,1.4047619047619047,0.9047619047619047,-0.4285714285714288
P_F1_14515,F1,CS,SC001_1,SC001,0,,1,2,0,,7,0.4761904761904763,1.4761904761904763,-0.5238095238095237,-0.5238095238095237,-1.0238095238095237,-0.023809523809523725,-1.0238095238095237,0.4761904761904763,0.4761904761904763,0.1428571428571428
P_F1_14515,F1,CS,SC001_2,SC001,1,self_preservation,1,4,0,,7,0.4761904761904763,1.4761904761904763,-0.5238095238095237,-0.5238095238095237,-1.0238095238095237,-0.023809523809523725,-1.0238095238095237,0.4761904761904763,0.4761904761904763,0.1428571428571428
P_F1_14515,F1,CS,SC002_1,SC002,0,,0,5,0,,7,0.4761904761904763,1.4761904761904763,-0.5238095238095237,-0.5238095238095237,-1.0238095238095237,-0.023809523809523725,-1.0238095238095237,0.4761904761904763,0.4761904761904763,0.1428571428571428
P_F1_14515,F1,CS,SC002_2,SC002,1,resource_scarcity,0,2,0,,7,0.4761904761904763,1.4761904761904763,-0.5238095238095237,-0.5238095238095237,-1.0238095238095237,-0.023809523809523725,-1.0238095238095237,0.4761904761904763,0.4761904761904763,0.1428571428571428
P_F1_14515,F1,CS,SC003_1,SC003,0,,0,3,0,,7,0.4761904761904763,1.4761904761904763,-0.5238095238095237,-0.5238095238095237,-1.0238095238095237,-0.023809523809523725,-1.0238095238095237,0.4761904761904763,0.4761904761904763,0.1428571428571428
P_F1_14515,F1,CS,SC003_2,SC003,1,social_visibility,1,2,0,,7,0.4761904761904763,1.4761904761904763,-0.5238095238095237,-0.5238095238095237,-1.0238095238095237,-0.023809523809523725,-1.0238095238095237,0.4761904761904763,0.4761904761904763,0.1428571428571428
P_F1_14515,F1,CS,SC004_1,SC004,0,,0,2,0,,7,0.4761904761904763,1.4761904761904763,-0.5238095238095237,-0.5238095238095237,-1.0238095238095237,-0.023809523809523725,-1.0238095238095237,0.4761904761904763,0.4761904761904763,0.1428571428571428
P_F1_14515,F1,CS,SC004_2,SC004,1,in_out_group,0,2,0,,7,0.4761904761904763,1.4761904761904763,-0.5238095238095237,-0.5238095238095237,-1.0238095238095237,-0.023809523809523725,-1.0238095238095237,0.4761904761904763,0.4761904761904763,0.1428571428571428
P_F1_14515,F1,CS,SC005_1,SC005,0,,0,2,0,,7,0.4761904761904763,1.4761904761904763,-0.5238095238095237,-0.5238095238095237,-1.0238095238095237,-0.023809523809523725,-1.0238095238095237,0.4761904761904763,0.4761904761904763,0.1428571428571428
P_F1_14515,F1,CS,SC005_2,SC005,1,time_pressure,1,5,0,,7,0.4761904761904763,1.4761904761904763,-0.5238095238095237,-0.5238095238095237,-1.0238095238095237,-0.023809523809523725,-1.0238095238095237,0.4761904761904763,0.4761904761904763,0.1428571428571428
P_F1_99613,F1,software,SC001_1,SC001,0,,0,4,0,,5,1.1904761904761907,-1.3095238095238093,0.6904761904761907,0.6904761904761907,0.1904761904761907,0.1904761904761907,-0.8095238095238093,1.1904761904761907,-0.3095238095238093,-1.1428571428571428
P_F1_99613,F1,software,SC001_2,SC001,1,self_preservation,0,4,0,,5,1.1904761904761907,-1.3095238095238093,0.6904761904761907,0.6904761904761907,0.1904761904761907,0.1904761904761907,-0.8095238095238093,1.1904761904761907,-0.3095238095238093,-1.1428571428571428
P_F1_99613,F1,software,SC002_1,SC002,0,,1,5,0,,5,1.1904761904761907,-1.3095238095238093,0.6904761904761907,0.6904761904761907,0.1904761904761907,0.1904761904761907,-0.8095238095238093,1.1904761904761907,-0.3095238095238093,-1.1428571428571428
P_F1_99613,F1,software,SC002_2,SC002,1,resource_scarcity,1,3,0,,5,1.1904761904761907,-1.3095238095238093,0.6904761904761907,0.6904761904761907,0.1904761904761907,0.1904761904761907,-0.8095238095238093,1.1904761904761907,-0.3095238095238093,-1.1428571428571428
P_F1_99613,F1,software,SC003_1,SC003,0,,1,5,0,,5,1.1904761904761907,-1.3095238095238093,0.6904761904761907,0.6904761904761907,0.1904761904761907,0.1904761904761907,-0.8095238095238093,1.1904761904761907,-0.3095238095238093,-1.1428571428571428
P_F1_99613,F1,software,SC003_2,SC003,1,social_visibility,1,5,0,,5,1.1904761904761907,-1.3095238095238093,0.6904761904761907,0.6904761904761907,0.1904761904761907,0.1904761904761907,-0.8095238095238093,1.1904761904761907,-0.3095238095238093,-1.1428571428571428
P_F1_99613,F1,software,SC004_1,SC004,0,,1,3,0,,5,1.1904761904761907,-1.3095238095238093,0.6904761904761907,0.6904761904761907,0.1904761904761907,0.1904761904761907,-0.8095238095238093,1.1904761904761907,-0.3095238095238093,-1.1428571428571428
P_F1_99613,F1,software,SC004_2,SC004,1,in_out_group,1,5,0,,5,1.1904761904761907,-1.3095238095238093,0.6904761904761907,0.6904761904761907,0.1904761904761907,0.1904761904761907,-0.8095238095238093,1.1904761904761907,-0.3095238095238093,-1.1428571428571428
P_F1_99613,F1,software,SC005_1,SC005,0,,1,4,0,,5,1.1904761904761907,-1.3095238095238093,0.6904761904761907,0.6904761904761907,0.1904761904761907,0.1904761904761907,-0.8095238095238093,1.1904761904761907,-0.3095238095238093,-1.1428571428571428
P_F1_99613,F1,software,SC005_2,SC005,1,time_pressure,1,4,0,,5,1.1904761904761907,-1.3095238095238093,0.6904761904761907,0.6904761904761907,0.1904761904761907,0.1904761904761907,-0.8095238095238093,1.1904761904761907,-0.3095238095238093,-1.1428571428571428
P_F1_57278,F1,medical,SC001_1,SC001,0,,0,5,0,,6,-1.5,2.0,-1.0,0.0,-1.5,0.5,0.0,-0.5,0.5,1.0
P_F1_57278,F1,medical,SC001_2,SC001,1,self_preservation,1,3,0,,6,-1.5,2.0,-1.0,0.0,-1.5,0.5,0.0,-0.5,0.5,1.0
P_F1_57278,F1,medical,SC002_1,SC002,0,,1,5,0,,6,-1.5,2.0,-1.0,0.0,-1.5,0.5,0.0,-0.5,0.5,1.0
P_F1_57278,F1,medical,SC002_2,SC002,1,resource_scarcity,1,5,0,,6,-1.5,2.0,-1.0,0.0,-1.5,0.5,0.0,-0.5,0.5,1.0
P_F1_57278,F1,medical,SC003_1,SC003,0,,0,5,0,,6,-1.5,2.0,-1.0,0.0,-1.5,0.5,0.0,-0.5,0.5,1.0
P_F1_57278,F1,medical,SC003_2,SC003,1,social_visibility,1,3,0,,6,-1.5,2.0,-1.0,0.0,-1.5,0.5,0.0,-0.5,0.5,1.0
P_F1_57278,F1,medical,SC004_1,SC004,0,,1,3,0,,6,-1.5,2.0,-1.0,0.0,-1.5,0.5,0.0,-0.5,0.5,1.0
P_F1_57278,F1,medical,SC004_2,SC004,1,in_out_group,1,2,0,,6,-1.5,2.0,-1.0,0.0,-1.5,0.5,0.0,-0.5,0.5,1.0
P_F1_57278,F1,medical,SC005_1,SC005,0,,1,4,0,,6,-1.5,2.0,-1.0,0.0,-1.5,0.5,0.0,-0.5,0.5,1.0
P_F1_57278,F1,medical,SC005_2,SC005,1,time_pressure,1,3,0,,6,-1.5,2.0,-1.0,0.0,-1.5,0.5,0.0,-0.5,0.5,1.0
P_F1_26498,F1,CS,SC001_1,SC001,0,,1,2,0,,4,-0.023809523809523725,-1.0238095238095237,-1.0238095238095237,2.4761904761904763,-1.0238095238095237,-0.023809523809523725,0.9761904761904763,-0.023809523809523725,-0.023809523809523725,-0.19047619047619024
P_F1_26498,F1,CS,SC001_2,SC001,1,self_preservation,0,4,0,,4,-0.023809523809523725,-1.0238095238095237,-1.0238095238095237,2.4761904761904763,-1.0238095238095237,-0.023809523809523725,0.9761904761904763,-0.023809523809523725,-0.023809523809523725,-0.19047619047619024
P_F1_26498,F1,CS,SC002_1,SC002,0,,0,4,0,,4,-0.023809523809523725,-1.0238095238095237,-1.0238095238095237,2.4761904761904763,-1.0238095238095237,-0.023809523809523725,0.9761904761904763,-0.023809523809523725,-0.023809523809523725,-0.19047619047619024
P_F1_26498,F1,CS,SC002_2,SC002,1,resource_scarcity,0,5,0,,4,-0.023809523809523725,-1.0238095238095237,-1.0238095238095237,2.4761904761904763,-1.0238095238095237,-0.023809523809523725,0.9761904761904763,-0.023809523809523725,-0.023809523809523725,-0.19047619047619024
P_F1_26498,F1,CS,SC003_1,SC003,0,,0,2,0,,4,-0.023809523809523725,-1.0238095238095237,-1.0238095238095237,2.4761904761904763,-1.0238095238095237,-0.023809523809523725,0.9761904761904763,-0.023809523809523725,-0.023809523809523725,-0.19047619047619024
P_F1_26498,F1,CS,SC003_2,SC003,1,social_visibility,1,4,0,,4,-0.023809523809523725,-1.0238095238095237,-1.0238095238095237,2.4761904761904763,-1.0238095238095237,-0.023809523809523725,0.9761904761904763,-0.023809523809523725,-0.023809523809523725,-0.19047619047619024
P_F1_26498,F1,CS,SC004_1,SC004,0,,1,3,0,,4,-0.023809523809523725,-1.0238095238095237,-1.0238095238095237,2.4761904761904763,-1.0238095238095237,-0.023809523809523725,0.9761904761904763,-0.023809523809523725,-0.023809523809523725,-0.19047619047619024
P_F1_26498,F1,CS,SC004_2,SC004,1,in_out_group,1,3,0,,4,-0.023809523809523725,-1.0238095238095237,-1.0238095238095237,2.4761904761904763,-1.0238095238095237,-0.023809523809523725,0.9761904761904763,-0.023809523809523725,-0.023809523809523725,-0.19047619047619024
P_F1_26498,F1,CS,SC005_1,SC005,0,,0,2,0,,4,-0.023809523809523725,-1.0238095238095237,-1.0238095238095237,2.4761904761904763,-1.0238095238095237,-0.023809523809523725,0.9761904761904763,-0.023809523809523725,-0.023809523809523725,-0.19047619047619024
P_F1_26498,F1,CS,SC005_2,SC005,1,time_pressure,1,4,0,,4,-0.023809523809523725,-1.0238095238095237,-1.0238095238095237,2.4761904761904763,-1.0238095238095237,-0.023809523809523725,0.9761904761904763,-0.023809523809523725,-0.023809523809523725,-0.19047619047619024
P_F1_17249,F1,software,SC001_1,SC001,0,,0,3,1,high_sds,8,1.4523809523809526,-0.5476190476190474,-0.5476190476190474,-0.04761904761904745,-0.04761904761904745,0.45238095238095255,0.45238095238095255,1.4523809523809526,-0.04761904761904745,-1.714285714285714
P_F1_17249,F1,software,SC001_2,SC001,1,self_preservation,1,4,1,high_sds,8,1.4523809523809526,-0.5476190476190474,-0.5476190476190474,-0.04761904761904745,-0.04761904761904745,0.45238095238095255,0.45238095238095255,1.4523809523809526,-0.04761904761904745,-1.714285714285714
P_F1_17249,F1,software,SC002_1,SC002,0,,0,2,1,high_sds,8,1.4523809523809526,-0.5476190476190474,-0.5476190476190474,-0.04761904761904745,-0.04761904761904745,0.45238095238095255,0.45238095238095255,1.4523809523809526,-0.04761904761904745,-1.714285714285714
P_F1_17249,F1,software,SC002_2,SC002,1,resource_scarcity,0,4,1,high_sds,8,1.4523809523809526,-0.5476190476190474,-0.5476190476190474,-0.04761904761904745,-0.04761904761904745,0.45238095238095255,0.45238095238095255,1.4523809523809526,-0.04761904761904745,-1.714285714285714
P_F1_17249,F1,software,SC003_1,SC003,0,,1,5,1,high_sds,8,1.4523809523809526,-0.5476190476190474,-0.5476190476190474,-0.04761904761904745,-0.04761904761904745,0.45238095238095255,0.45238095238095255,1.4523809523809526,-0.04761904761904745,-1.714285714285714
P_F1_17249,F1,software,SC003_2,SC003,1,social_visibility,1,5,1,high_sds,8,1.4523809523809526,-0.5476190476190474,-0.5476190476190474,-0.04761904761904745,-0.04761904761904745,0.45238095238095255,0.45238095238095255,1.4523809523809526,-0.04761904761904745,-1.714285714285714
P_F1_17249,F1,software,SC004_1,SC004,0,,0,4,1,high_sds,8,1.4523809523809526,-0.5476190476190474,-0.5476190476190474,-0.04761904761904745,-0.04761904761904745,0.45238095238095255,0.45238095238095255,1.4523809523809526,-0.04761904761904745,-1.714285714285714
