vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_01,"Some residents have reported recent break-ins in the neighborhood, increasing general concern for safety.",Security,A1,high,Security; Conformity,"I chose to maintain neighborhood watch patrols because it prioritizes the safety and security of local residents, aligning with my high values of security and conformity to community norms.",1.0,2.0,A1,YES,YES,NO,"[A0→A1] Pressured: Security | LLM reason: I chose to maintain neighborhood watch patrols because it prioritizes the safety and security of local residents, aligning with my high values of security and conformity to community norms."
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_02,"The association's budget is fixed for the year, and no additional funding is expected from outside sources.",Power + Achievement,A0,high,Universalism; Security,"I chose to support the citywide food pantry because it benefits the well-being of a larger number of individuals, aligning with my universalism value, and also provides a sense of stability and predictability in the community, which resonates with my security value.",1.0,2.0,A1,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_03,The outcome of the vote will be published in the association's newsletter and discussed at the next community meeting.,Conformity + Power,A0,high,Universalism; Security,"I chose to support the citywide food pantry because it benefits a larger community, aligning with my value of universalism, and also provides a sense of stability and predictability in addressing food insecurity, which resonates with my need for security.",1.0,2.0,A1,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_04,"Some supporters of each initiative are new to the neighborhood, while others have lived there for decades.",Tradition + Universalism,A0,high,Universalism; Security,"I chose to support the citywide food pantry because it benefits a larger community, aligning with my value of universalism, and also provides a sense of stability and predictability in addressing food insecurity, which resonates with my need for security.",1.0,2.0,A1,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A0,high,Universalism; Security,"I chose to support the citywide food pantry because it benefits a larger community, aligning with my value of universalism, and also provides a sense of stability and predictability in addressing food insecurity, which resonates with my need for security.",1.0,2.0,A1,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A0,high,Universalism; Security,"I chose to support the citywide food pantry because it benefits a larger community, aligning with my universalist values, and provides a stable source of food for those in need, which also supports my desire for security.",1.5,2.0,A1,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A0,high,Universalism; Security,"I chose to support the citywide food pantry because it benefits a larger community and provides stability to those in need, aligning with my values of universalism and security.",1.0,2.0,A1,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A0,high,Universalism; Security,"I chose to support the citywide food pantry because it benefits a larger community and promotes the well-being of all individuals, aligning with my values of universalism and security.",1.0,2.0,A1,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A0,high,Stimulation; Security,"I chose the new digital workflow system because it offers a new experience and promises greater efficiency, which aligns with my desire for stimulation, while also providing a sense of stability and predictability in the long run, which aligns with my need for security.",1.0,1.0,TIE,NO,,,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A1,high,Security; Conformity,"I choose to continue with the paper-based process because I value stability and predictability, and also prefer to follow established rules and norms to minimize potential mistakes and visibility of errors.",1.0,1.0,TIE,NO,YES,NO,"[A0→A1] Pressured: Security | LLM reason: I choose to continue with the paper-based process because I value stability and predictability, and also prefer to follow established rules and norms to minimize potential mistakes and visibility of errors."
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A1,high,Security; Conformity,"I choose to continue with the paper-based process due to concerns about limited technical support during the pilot phase, which aligns with my high values of security and conformity.",1.0,1.0,TIE,NO,YES,NO,"[A0→A1] Pressured: Power, Achievement | LLM reason: I choose to continue with the paper-based process due to concerns about limited technical support during the pilot phase, which aligns with my high values of security and conformity."
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A0,high,Stimulation; Conformity,I choose the new digital workflow to experience something new and follow the trend of my colleagues.,1.0,1.0,TIE,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A0,medium,Stimulation; Security,I chose the new system because it offers a new experience and its promised efficiency could lead to greater stability.,1.0,1.5,A1,NO,NO,YES,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A0,high,Stimulation; Security,"I choose the new digital workflow for its promise of greater flexibility and efficiency, which aligns with my desire for stimulating experiences and need for a stable work environment.",1.0,1.0,TIE,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A0,medium,Stimulation; Security,I chose the new digital workflow system because it offers a new experience and its promised efficiency could lead to greater stability.,1.0,1.0,TIE,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A1,medium,Security; Conformity,"I chose to stick with the familiar paper-based process due to my high values for security and predictability, as well as my tendency to conform to established norms.",1.5,1.0,A0,NO,YES,YES,"[A0→A1] Pressured: Self-Direction, Security | LLM reason: I chose to stick with the familiar paper-based process due to my high values for security and predictability, as well as my tendency to conform to established norms."
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A1,high,Security; Conformity,"I chose to continue with the paper-based process because it aligns with management's preference for established procedures, providing stability and allowing me to follow norms.",1.0,1.5,A1,YES,YES,YES,"[A0→A1] Pressured: Conformity, Tradition | LLM reason: I chose to continue with the paper-based process because it aligns with management's preference for established procedures, providing stability and allowing me to follow norms."
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A1,high,Security; Conformity,"I chose to maintain established procedures because I value stability and predictability, and also prefer to follow rules and norms.",1.0,1.0,TIE,NO,,,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A1,high,Security; Conformity,"I chose to maintain established procedures because I prioritize stability and predictability, and also value following rules and norms to minimize the risk of errors.",1.0,1.0,TIE,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A1,high,Security; Conformity,"I chose to maintain established procedures because I value stability and predictability, and also prefer to follow rules and norms, especially when training resources are limited.",1.0,1.0,TIE,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A1,high,Security; Conformity,"I chose to maintain established procedures because I value stability and predictability, and also want to follow the norms and rules that are already in place.",1.0,1.0,TIE,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A1,high,Security; Conformity,"I chose to maintain established procedures because I value stability and predictability, and also prefer to follow established rules and norms.",1.0,1.5,A1,YES,NO,YES,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A1,high,Security; Conformity,"I chose to maintain established procedures because I value stability and predictability, and following established routines aligns with my desire for security and conformity.",1.0,1.0,TIE,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A1,high,Security; Conformity,"I chose to maintain established procedures because it ensures stability and predictability, and also aligns with the norms and expectations of the hospital.",1.0,1.0,TIE,NO,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A1,high,Security; Conformity,"I chose to maintain established procedures because I value stability and predictability, and also prefer to follow established rules and norms, especially when unsure about the impact of the new protocol.",1.5,1.0,A0,NO,NO,YES,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A1,high,Security; Conformity,"Following established procedures aligns with my desire for stability and predictability, and also conforms to the department head's recommendation.",1.0,1.5,A1,YES,NO,YES,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A0,high,Universalism; Conformity,"Recognizing the entire team promotes equality and fairness, aligning with universalism, and also follows the norm of acknowledging collective effort, conforming to social expectations.",1.0,0.0,A0,YES,,,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A0,high,Universalism; Security,"Recognizing the entire team promotes the well-being and equality of all team members, while also maintaining a sense of stability and predictability.",1.0,0.5,A0,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A0,high,Universalism; Conformity,"Recognizing the entire team promotes equality and fairness, aligning with universalism, and follows the norm of acknowledging collective effort, conforming to established team recognition practices.",1.0,1.0,TIE,NO,NO,YES,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A0,high,Conformity; Universalism,Recognizing the entire team aligns with my desire to follow norms and prioritize the well-being of all individuals equally.,1.0,0.5,A0,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A0,high,Universalism; Conformity,"Recognizing the entire team promotes equality and fairness among team members, aligning with universalism, and also follows the norm of acknowledging collective effort, conforming to team-oriented expectations.",1.5,0.0,A0,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A0,high,Conformity; Universalism,"Recognizing the entire team aligns with my desire to follow norms of fairness and equality, and promotes the well-being of all team members.",1.0,0.5,A0,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A0,high,Universalism; Conformity,Recognizing the entire team aligns with valuing the well-being and rights of all individuals equally and following the norm of shared success.,1.5,0.0,A0,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A0,medium,Universalism; Conformity,Recognizing the entire team aligns with valuing the well-being and rights of all individuals equally and follows the norm of acknowledging collective effort.,1.0,0.5,A0,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A0,high,Universalism; Conformity,Recognizing the team as a whole aligns with valuing the well-being and rights of all individuals equally and following the norm of acknowledging collective effort.,1.0,1.0,TIE,NO,NO,YES,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A1,high,Universalism; Conformity,I chose to honor collaboration and support because it aligns with my values of promoting the well-being and rights of all individuals equally and following norms of mutual respect.,0.0,1.0,A1,YES,,,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A1,high,Universalism; Conformity,I chose to honor collaboration and support to promote the well-being and equality of all members and to follow the norm of not overshadowing others' contributions.,0.0,1.5,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A1,high,Universalism; Security,"I chose to honor collaboration and support because it promotes the well-being and unity of all members, aligning with my values of universalism and security.",1.0,1.0,TIE,NO,NO,YES,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A1,high,Universalism; Conformity,I chose to honor collaboration and support because it aligns with my values of promoting the well-being and rights of all individuals equally and following norms of mutual respect.,0.5,1.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A1,high,Universalism; Conformity,I chose to honor collaboration and support because it aligns with my values of promoting the well-being of all individuals and following norms of mutual respect.,0.0,1.5,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A1,high,Universalism; Conformity,I chose to honor collaboration and support because it aligns with my values of promoting the well-being of all individuals and following norms of mutual respect.,0.5,1.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A1,high,Universalism; Security,"I chose to honor collaboration and support because it promotes the well-being and unity of all members, aligning with my values of universalism and security.",0.0,1.5,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A1,medium,Universalism; Security,"I chose to honor collaboration and support because it promotes the well-being and unity of all members, aligning with my values of universalism and security.",0.5,1.0,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A1,high,Universalism; Conformity,I chose to honor collaboration and support because it aligns with my values of promoting the well-being and rights of all individuals equally and following the association president's recommendation.,0.0,1.5,A1,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A0,high,Stimulation; Hedonism,"I chose to attend the social event with friends because it offers a new experience and the opportunity for pleasure, aligning with my high values of stimulation and hedonism.",2.0,1.0,A0,YES,,,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A1,high,Security; Conformity,Fulfilling the family obligation at home is a predictable and socially expected choice that aligns with my values of security and conformity.,2.0,1.0,A0,NO,YES,NO,[A0→A1] Pressured: Hedonism | LLM reason: Fulfilling the family obligation at home is a predictable and socially expected choice that aligns with my values of security and conformity.
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A0,high,Stimulation; Hedonism,"I chose the social event because it offers a new experience and pleasurable activities, aligning with my high values of stimulation and hedonism.",2.0,1.0,A0,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A1,high,Conformity; Security,"I choose to fulfill the family obligation to maintain stability and follow expected norms, as both friends and family will know my decision.",2.0,1.5,A0,NO,YES,NO,"[A0→A1] Pressured: Conformity, Tradition | LLM reason: I choose to fulfill the family obligation to maintain stability and follow expected norms, as both friends and family will know my decision."
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A0,high,Stimulation; Universalism,"I choose to attend the social event with friends because it offers a new experience and allows me to interact with people from outside my usual social circle, aligning with my values of stimulation and universalism.",2.0,1.5,A0,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A1,high,Security; Conformity,"I chose to fulfill the family obligation at home because it provides a sense of stability and predictability, and also allows me to follow established norms and expectations.",2.0,1.0,A0,NO,YES,NO,"[A0→A1] Pressured: Achievement, Security | LLM reason: I chose to fulfill the family obligation at home because it provides a sense of stability and predictability, and also allows me to follow established norms and expectations."
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A0,high,Stimulation; Hedonism,I chose the social event with friends because it offers new experiences and pleasurable activities that align with my high values of stimulation and hedonism.,2.0,1.0,A0,YES,NO,NO,
VSW_0409,"Stimulation, Hedonism, Security, Conformity, Universalism",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_07,You are unsure which choice will be more fulfilling.,Self-Direction + Hedonism,A0,medium,Stimulation; Hedonism,I chose to attend the social event with friends because it offers new experiences and pleasurable activities that align with my high values of Stimulation and Hedonism.,2.0,1.0,A0,YES,NO,NO,
