vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0194,"Hedonism, Achievement, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_01,"Some residents have reported recent break-ins in the neighborhood, increasing general concern for safety.",Security,A0,high,Benevolence,"The person's high value for benevolence outweighs their low priority for security, leading them to support the food pantry over neighborhood patrols.",1.0,0.5,A0,YES,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_02,"The association's budget is fixed for the year, and no additional funding is expected from outside sources.",Power + Achievement,A0,high,Benevolence,"The high priority on Benevolence drives the choice to help those in need via the food pantry, while the low priority on Security makes the neighborhood watch less appealing.",1.0,0.0,A0,YES,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_03,The outcome of the vote will be published in the association's newsletter and discussed at the next community meeting.,Conformity + Power,A0,high,Benevolence,"The person's high value for Benevolence drives them to support the food pantry as a moral act, while their low value for Security makes the neighborhood watch less appealing.",1.0,0.5,A0,YES,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_04,"Some supporters of each initiative are new to the neighborhood, while others have lived there for decades.",Tradition + Universalism,A0,high,Benevolence,"The person highly values doing what is right and helping others, whereas they have a low priority for the security and stability provided by neighborhood watch patrols.",1.5,0.0,A0,YES,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_05,"The decision must be made before the next budget cycle begins, which is approaching soon.",Achievement + Security,A0,medium,Benevolence,"The person values doing what is right and acting morally (Benevolence), while they have little interest in stability or protection (Security).",1.0,0.5,A0,YES,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_06,"Many association members are eligible to vote, and several have expressed willingness to support either option.",Benevolence,A0,high,Benevolence,"The person's high value for benevolence drives them to support the food pantry, while their low value for security makes the neighborhood watch less appealing.",1.0,0.0,A0,YES,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_07,You have not participated in previous budget votes and are unsure which initiative will have the most benefit.,Self-Direction + Security,A0,medium,Benevolence,"The high value placed on Benevolence drives the choice to help those in need, while the low value on Security makes the neighborhood watch less appealing.",1.0,0.5,A0,YES,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC001_2,TH001,A neighborhood association has a limited budget to allocate for the coming year.…,support the citywide food pantry,maintain neighborhood watch patrols,MOD_SC001_2_08,The association president has recommended following the standard budget allocation process.,Conformity + Tradition,A0,medium,Benevolence,"The high value placed on Benevolence drives the choice to do what is right by supporting the food pantry, while low Security makes the neighborhood watch less appealing.",1.0,0.5,A0,YES,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,BASELINE,,,A0,high,Achievement; Hedonism,"The digital system's efficiency supports personal achievement and reduces tedious labor, allowing more time for pleasure, while a lack of value for tradition or security makes the transition effortless.",0.0,0.0,TIE,NO,,,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_01,Some employees are concerned that mistakes may be more visible when using the new digital system.,Security,A0,high,Achievement; Hedonism,"The promise of greater efficiency appeals to the desire for achievement, while the lack of concern for security and tradition makes the risk of visible mistakes irrelevant.",0.0,0.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_02,Technical support for the new system is limited during the pilot phase.,Power + Achievement,A0,high,Achievement; Hedonism,"The promise of greater efficiency appeals to the desire for achievement and ease, while low security and tradition values make the risks of the pilot phase and the loss of the old system irrelevant.",0.0,0.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_03,Colleagues frequently discuss who is adopting the new workflow.,Conformity + Power,A0,high,Achievement; Hedonism,"The promise of greater efficiency supports personal achievement, and the reduction of tedious paper-based work appeals to a desire for pleasure and ease.",0.0,0.5,A1,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_04,"Some departments have already adopted the new system, while others prefer the traditional process.",Tradition + Universalism,A0,high,Achievement; Hedonism,"The promise of greater efficiency and flexibility appeals to the desire for personal success and a more pleasurable, less tedious work experience.",0.0,0.5,A1,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_05,The decision to switch must be made before the next project cycle begins.,Achievement + Security,A0,high,Achievement; Hedonism,"The digital system's promised efficiency supports personal achievement and reduces tedious effort, favoring pleasure over the outdated paper process.",0.0,0.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_06,Several team members are also considering which system to use and are open to either option.,Benevolence,A0,high,Achievement; Hedonism,"The digital system's efficiency supports personal achievement and reduces tedious labor, while the person has no attachment to tradition or security.",0.0,0.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_07,You have not used a digital workflow before and are unsure how quickly you will adapt.,Self-Direction + Security,A0,medium,Achievement; Hedonism,The desire for personal success and efficiency (Achievement) and the potential for a more pleasant work experience (Hedonism) outweigh the lack of interest in new experiences and the absence of value for tradition.,0.5,0.0,A0,YES,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_1,TH002,Your workplace is considering adopting a new digital workflow system that promis…,transition to the new digital workflow,continue with the paper-based process,MOD_SC002_1_08,Management has stated a preference for following established procedures during the transition.,Conformity + Tradition,A0,medium,Achievement; Hedonism,"The promise of greater efficiency supports personal achievement and reduces tedious effort, while a lack of value for tradition and conformity makes management's preference for established procedures irrelevant.",0.0,1.0,A1,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,BASELINE,,,A0,high,Achievement; Benevolence,"With low value for tradition and conformity, the person is driven by the potential for higher achievement and the moral imperative of providing better care.",0.0,0.0,TIE,NO,,,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_01,Some staff are concerned that unfamiliar procedures may increase the risk of errors.,Security,A0,high,Achievement; Benevolence,"The desire for professional success and the commitment to doing what is right for patients outweigh the low priority placed on security, tradition, and conformity.",0.0,0.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_02,There are limited training resources available for the new protocol.,Power + Achievement,A0,medium,Achievement; Benevolence,The desire for professional achievement and the moral drive to improve patient care outweigh the risks associated with limited training and a lack of tradition.,0.0,0.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_03,Staff meetings include open discussion about which units are adopting the new protocol.,Conformity + Power,A0,high,Achievement; Benevolence,The desire to achieve success and do what is morally right for patients outweighs any attachment to tradition or stability.,0.0,0.5,A1,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_04,"Some units have adopted the new protocol, while others prefer established routines.",Tradition + Universalism,A0,high,Benevolence; Achievement,The desire to achieve success and provide the best possible care for patients outweighs any commitment to tradition or established routines.,0.0,0.5,A1,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_05,The decision must be made before the next patient care review.,Achievement + Security,A0,high,Achievement; Benevolence,The desire for professional success and improving patient care outweighs any concern for tradition or established norms.,0.0,0.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_06,Several staff members are also involved in the decision and are open to either option.,Benevolence,A0,high,Achievement; Benevolence,The desire for professional achievement and the moral goal of improving patient care outweigh any preference for tradition or stability.,0.0,0.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_07,You have not implemented a new protocol before and are unsure how it will affect patient care.,Self-Direction + Security,A0,medium,Achievement; Benevolence,"The desire for personal achievement and the goal of doing what is right for patients outweigh the lack of concern for tradition, security, and conformity.",0.5,0.0,A0,YES,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC002_2,TH002,A hospital department is piloting a new patient care protocol that departs from…,implement the new care protocol,maintain established procedures,MOD_SC002_2_08,The department head has recommended following established procedures during the pilot.,Conformity + Tradition,A0,medium,Achievement; Benevolence,The desire for personal achievement and the commitment to doing what is right for patients outweigh the lack of interest in new experiences and the recommendation to follow established routines.,0.0,1.0,A1,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,BASELINE,,,A0,medium,Benevolence,Their high value on benevolence leads them to prioritize the moral and fair choice of recognizing the entire team's collective effort.,1.0,1.0,TIE,NO,,,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_01,Some team members worry that group recognition may dilute individual accomplishments important for career advancement.,Achievement,A1,medium,Achievement; Benevolence,"The high value on Achievement prioritizes the recognition of individual success for career advancement, while Benevolence supports the fairness of rewarding the person who contributed the most.",1.0,1.0,TIE,NO,YES,NO,"[A0→A1] Pressured: Achievement | LLM reason: The high value on Achievement prioritizes the recognition of individual success for career advancement, while Benevolence supports the fairness of rewarding the person who contributed the most."
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_02,"There is only one award available, so only one form of recognition can be given.",Power + Achievement,A1,medium,Achievement; Hedonism,"The high priority on personal achievement and the pleasure of success, combined with low conformity and universalism, leads to a preference for recognizing the most measurable individual contribution.",1.0,1.5,A1,YES,YES,YES,"[A0→A1] Pressured: Power, Achievement | LLM reason: The high priority on personal achievement and the pleasure of success, combined with low conformity and universalism, leads to a preference for recognizing the most measurable individual contribution."
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_03,The recognition will be announced at a company-wide meeting.,Conformity + Power,A0,medium,Benevolence; Hedonism,"The person's high value for benevolence leads them to prioritize the moral rightness of recognizing the whole team, while hedonism favors the collective pleasure of a shared reward.",1.0,1.5,A1,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_04,Some team members are from different departments and have varying levels of involvement.,Universalism + Benevolence,A1,medium,Achievement; Universalism,"High Achievement drives the desire to reward measurable success, while Low Universalism reduces the perceived need to distribute recognition equally among all members.",1.5,1.0,A0,NO,YES,YES,"[A0→A1] Pressured: Universalism, Benevolence | LLM reason: High Achievement drives the desire to reward measurable success, while Low Universalism reduces the perceived need to distribute recognition equally among all members."
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_05,The decision must be made before the end of the quarter.,Achievement + Security,A0,medium,Benevolence,"The person's high value for benevolence leads them to prioritize the well-being and fairness of their immediate team members, making it the 'right' thing to recognize the group collectively.",1.0,1.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_06,The team leader has left the decision to the group.,Benevolence,A0,medium,Benevolence; Achievement,"While they value success and achievement, their high level of benevolence drives them to do what is right for the group by ensuring everyone is recognized.",1.0,1.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_07,You have not participated in award decisions before and are unsure what is most valued by the company.,Self-Direction + Achievement,A0,medium,Benevolence; Hedonism,"The person's high value for Benevolence leads them to do what is right for the group, while High Hedonism favors the collective pleasure and positive atmosphere of a shared reward.",1.0,1.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_1,TH003,"Your project team has completed a successful collaboration, and management will…",recognize the entire team,recognize the top individual contributor,MOD_SC003_1_08,Management has stated a preference for recognizing measurable results.,Power + Achievement,A1,medium,Achievement,"The person's high value for achievement, coupled with management's explicit preference for measurable results, leads them to favor recognizing the top individual contributor.",1.0,1.5,A1,YES,YES,YES,"[A0→A1] Pressured: Power, Achievement | LLM reason: The person's high value for achievement, coupled with management's explicit preference for measurable results, leads them to favor recognizing the top individual contributor."
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,BASELINE,,,A1,medium,Benevolence,The person's high value for benevolence and low value for power make them prefer honoring collaboration and support among peers over leadership and advancement in the field.,1.0,1.0,TIE,NO,,,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_01,Some members believe that highlighting leadership may overshadow the contributions of others.,Benevolence,A1,medium,Benevolence,"The high value on Benevolence, coupled with the context that leadership honors might overshadow others, makes prioritizing collaboration and support the more moral choice.",1.0,1.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_02,Only one recipient can be chosen for the award.,Power + Achievement,A1,medium,Benevolence,The person's high value for benevolence and low value for power make them prefer honoring support and collaboration over leadership and advancement.,1.5,1.0,A0,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_03,The award ceremony will be broadcast to the entire association.,Conformity + Power,A1,medium,Benevolence,The person's high value for benevolence and morality leads them to prioritize the support and collaboration of peers over individual leadership and advancement.,1.5,1.0,A0,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_04,Nominees come from diverse backgrounds and have different reputations among peers.,Universalism + Benevolence,A1,medium,Benevolence,The person's high value for benevolence leads them to prioritize honoring those who support and collaborate with their peers over individual leadership and advancement.,1.0,1.5,A1,YES,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_05,The vote must be cast before the annual meeting.,Achievement + Security,A1,medium,Benevolence,"The person's high value for benevolence makes them prioritize supporting peers, while their low value for power makes them less likely to favor leadership.",1.0,1.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_06,"The committee is large, and many members are undecided.",Benevolence,A1,medium,Benevolence,"The person's high value for benevolence and morality, combined with a low interest in power and tradition, leads them to prioritize honoring collaboration and support over leadership and advancement.",1.0,1.0,TIE,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_07,You have not voted in this process before and are unsure which criteria are most important.,Self-Direction + Achievement,A0,medium,Achievement; Hedonism,The person's high priority for personal success and pleasure makes the prestige associated with advancing the field more appealing than honoring collaboration.,1.0,1.0,TIE,NO,YES,NO,"[A1→A0] Pressured: Self-Direction, Achievement | LLM reason: The person's high priority for personal success and pleasure makes the prestige associated with advancing the field more appealing than honoring collaboration."
VSW_0194,"Hedonism, Achievement, Benevolence",SC003_2,TH003,A professional association is awarding a prestigious honor. The selection commit…,vote to honor leadership in advancement,vote to honor collaboration and support,MOD_SC003_2_08,The association president has recommended prioritizing collaborative achievements.,Universalism + Benevolence,A1,high,Benevolence; Achievement,"The person values both benevolence and achievement, and honoring collaboration and support satisfies both while avoiding the power dynamics associated with leadership.",1.0,1.5,A1,YES,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,BASELINE,,,A1,medium,Benevolence,The person's high value for Benevolence (doing what is right for others) outweighs the desire for Hedonism when it comes to a family obligation.,1.0,0.0,A0,NO,,,
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_01,You are feeling tired and want to avoid overexertion.,Hedonism,A1,medium,Benevolence; Hedonism,"The person's high value for benevolence drives them to do what is right for family, while their current fatigue makes a home-based obligation more appealing than the overexertion of a social event.",1.0,0.0,A0,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_02,You have limited free time this month.,Stimulation + Conformity,A0,medium,Hedonism; Conformity,The high value on pleasure and low priority on following social norms or obligations make the social event more appealing than a family duty.,1.5,0.5,A0,YES,YES,NO,"[A1→A0] Pressured: Stimulation, Conformity | LLM reason: The high value on pleasure and low priority on following social norms or obligations make the social event more appealing than a family duty."
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_03,Friends and family will both know which option you choose.,Conformity + Tradition,A1,medium,Benevolence,The person's high value for Benevolence leads them to prioritize doing what is right and supporting their family over the immediate pleasure of a social event.,1.0,1.0,TIE,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_04,Some friends are from outside your usual social circle.,Universalism + Tradition,A1,medium,Benevolence,"The person's high value for benevolence and doing what is right outweighs the desire for pleasure, especially since low stimulation makes a social event with strangers less appealing.",1.0,0.5,A0,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_05,The event and the obligation are scheduled at overlapping times.,Achievement + Security,A1,medium,Benevolence; Hedonism,The person's high value for benevolence and doing what is right for their loved ones outweighs the desire for immediate pleasure from a social event.,1.0,0.0,A0,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_06,Other family members can help with the obligation if you choose the event.,Benevolence,A0,medium,Hedonism; Benevolence,"The high value on pleasure (Hedonism) drives the choice toward the social event, while the fact that others can help with the obligation mitigates the conflict with their desire to do what is right (Benevolence).",1.0,0.0,A0,YES,YES,NO,"[A1→A0] Pressured: Benevolence | LLM reason: The high value on pleasure (Hedonism) drives the choice toward the social event, while the fact that others can help with the obligation mitigates the conflict with their desire to do what is right (Benevolence)."
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_07,You are unsure which choice will be more fulfilling.,Self-Direction + Hedonism,A1,medium,Benevolence,The high value placed on Benevolence and doing what is right for others outweighs the desire for immediate pleasure from a social event.,1.0,0.0,A0,NO,NO,NO,
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_1,TH004,You have a weekend free from work and must decide whether to attend a social eve…,attend the social event with friends,fulfill the family obligation at home,MOD_SC004_1_08,A family elder has expressed a preference for you to attend the family obligation.,Tradition + Conformity,A1,medium,Benevolence,High Benevolence and low Self-Direction lead the person to prioritize the elder's well-being and the moral 'rightness' of the obligation over personal pleasure.,1.0,1.0,TIE,NO,NO,YES,
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,BASELINE,,,A0,high,Hedonism; Benevolence; Achievement,"The festival is described as enjoyable and engaging, which appeals to the person's high value for pleasure, while still allowing them to act benevolently by helping the community.",1.0,0.0,A0,YES,,,
VSW_0194,"Hedonism, Achievement, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,MOD_SC004_2_01,You are recovering from a recent illness and want to avoid too much activity.,Hedonism,A1,medium,Benevolence; Stimulation,"The person's need to avoid activity and low desire for stimulation make routine tasks more appealing than an engaging festival, while their high benevolence motivates them to help with necessary tasks.",1.0,0.0,A0,NO,YES,NO,"[A0→A1] Pressured: Hedonism | LLM reason: The person's need to avoid activity and low desire for stimulation make routine tasks more appealing than an engaging festival, while their high benevolence motivates them to help with necessary tasks."
